ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2025-05-31,2284.4923236171903,-33878.71903699245,27180.450154600865,2284.4923236171903,2284.4923236171903,-4812.936820688375,-4812.936820688375,-4812.936820688375,-30657.248195754,-30657.248195754,-30657.248195754,-1903.379281884574,-1903.379281884574,-1903.379281884574,27747.690656950203,27747.690656950203,27747.690656950203,0.0,0.0,0.0,-2528.4444970711843
2025-06-01,2685.9546868918883,-33098.260666857204,25338.036141254594,2685.9546868918883,2685.9546868918883,-5123.382149481874,-5123.382149481874,-5123.382149481874,-30657.248195754,-30657.248195754,-30657.248195754,-1906.6827884187878,-1906.6827884187878,-1906.6827884187878,27440.548834690915,27440.548834690915,27440.548834690915,0.0,0.0,0.0,-2437.4274625899857
2025-06-02,3087.4170501665812,-33577.35444920631,30961.2986663407,3087.4170501665812,3087.4170501665812,-3863.4727701692223,-3863.4727701692223,-3863.4727701692223,-30657.248195754,-30657.248195754,-30657.248195754,-358.09154697883304,-358.09154697883304,-358.09154697883304,27151.86697256361,27151.86697256361,27151.86697256361,0.0,0.0,0.0,-776.055720002641
2025-06-03,3488.8794134412756,-31204.10335909846,28076.01929427993,3488.8794134412756,3488.8794134412756,-5574.470074795418,-5574.470074795418,-5574.470074795418,-30657.248195754,-30657.248195754,-30657.248195754,-1794.1471435089375,-1794.1471435089375,-1794.1471435089375,26876.92526446752,26876.92526446752,26876.92526446752,0.0,0.0,0.0,-2085.590661354143
2025-06-04,3890.3417767159704,-28220.538112191203,30133.42141363961,3890.3417767159704,3890.3417767159704,-3125.7619844238975,-3125.7619844238975,-3125.7619844238975,-30657.248195754,-30657.248195754,-30657.248195754,920.8536630251285,920.8536630251285,920.8536630251285,26610.632548304977,26610.632548304977,26610.632548304977,0.0,0.0,0.0,764.5797922920729
2025-06-05,4291.804139990667,-32434.223503930807,29179.237271908678,4291.804139990667,4291.804139990667,-5909.976433730567,-5909.976433730567,-5909.976433730567,-30657.248195754,-30657.248195754,-30657.248195754,-1600.4310368611011,-1600.4310368611011,-1600.4310368611011,26347.702798884533,26347.702798884533,26347.702798884533,0.0,0.0,0.0,-1618.1722937399
2025-06-06,4693.2665032653595,-25183.76812516125,37594.33990125471,4693.2665032653595,4693.2665032653595,2067.4667754664506,2067.4667754664506,2067.4667754664506,-30657.248195754,-30657.248195754,-30657.248195754,6641.8781346491605,6641.8781346491605,6641.8781346491605,26082.83683657129,26082.83683657129,26082.83683657129,0.0,0.0,0.0,6760.73327873181
2025-06-07,5094.728866540056,-31201.806802590792,27237.929460403364,5094.728866540056,5094.728866540056,-6749.724246057957,-6749.724246057957,-6749.724246057957,-30657.248195754,-30657.248195754,-30657.248195754,-1903.379281900142,-1903.379281900142,-1903.379281900142,25810.903231596185,25810.903231596185,25810.903231596185,0.0,0.0,0.0,-1654.9953795179017
2025-06-08,5496.191229814749,-31994.236546356242,30361.291002269572,5496.191229814749,5496.191229814749,-7036.818572538348,-7036.818572538348,-7036.818572538348,-30657.248195754,-30657.248195754,-30657.248195754,-1906.6827884233014,-1906.6827884233014,-1906.6827884233014,25527.112411638955,25527.112411638955,25527.112411638955,0.0,0.0,0.0,-1540.6273427235992
2025-06-09,5897.653582787827,-31851.744212997237,31100.079384925477,5897.653582787827,5897.653582787827,-5788.161531477445,-5788.161531477445,-5788.161531477445,-30657.248195754,-30657.248195754,-30657.248195754,-358.09154699332936,-358.09154699332936,-358.09154699332936,25227.178211269886,25227.178211269886,25227.178211269886,0.0,0.0,0.0,109.49205131038161
2025-06-10,6299.1159357609085,-33089.36755720406,26602.30770467346,6299.1159357609085,6299.1159357609085,-7543.933813056741,-7543.933813056741,-7543.933813056741,-30657.248195754,-30657.248195754,-30657.248195754,-1794.1471434962107,-1794.1471434962107,-1794.1471434962107,24907.46152619347,24907.46152619347,24907.46152619347,0.0,0.0,0.0,-1244.8178772958327
2025-06-11,6700.5782887339865,-27743.566709535684,33919.58557947197,6700.5782887339865,6700.5782887339865,-5171.303193735884,-5171.303193735884,-5171.303193735884,-30657.248195754,-30657.248195754,-30657.248195754,920.8536630279175,920.8536630279175,920.8536630279175,24565.091338990198,24565.091338990198,24565.091338990198,0.0,0.0,0.0,1529.2750949981028
2025-06-12,7102.040641707064,-30904.279739319314,28309.48827751831,7102.040641707064,7102.040641707064,-8059.620088486204,-8059.620088486204,-8059.620088486204,-30657.248195754,-30657.248195754,-30657.248195754,-1600.4310368561253,-1600.4310368561253,-1600.4310368561253,24198.05914412392,24198.05914412392,24198.05914412392,0.0,0.0,0.0,-957.5794467791393
2025-06-13,7503.502994680139,-19966.153518825326,36404.46853145141,7503.502994680139,7503.502994680139,-210.0863675718433,-210.0863675718433,-210.0863675718433,-30657.248195754,-30657.248195754,-30657.248195754,6641.878134646994,6641.878134646994,6641.878134646994,23805.283693535162,23805.283693535162,23805.283693535162,0.0,0.0,0.0,7293.416627108296
2025-06-14,7904.96534765322,-31494.270843495382,28100.6524941823,7904.96534765322,7904.96534765322,-9173.983499188507,-9173.983499188507,-9173.983499188507,-30657.248195754,-30657.248195754,-30657.248195754,-1903.3792818852453,-1903.3792818852453,-1903.3792818852453,23386.64397845074,23386.64397845074,23386.64397845074,0.0,0.0,0.0,-1269.018151535287
2025-06-15,8306.427700626298,-31192.921245349935,27974.65656151227,8306.427700626298,8306.427700626298,-9620.951558355975,-9620.951558355975,-9620.951558355975,-30657.248195754,-30657.248195754,-30657.248195754,-1906.6827884283018,-1906.6827884283018,-1906.6827884283018,22942.97942582633,22942.97942582633,22942.97942582633,0.0,0.0,0.0,-1314.5238577296768
2025-06-16,8707.890053599376,-31518.018618389106,30797.014374076094,8707.890053599376,8707.890053599376,-8539.282360382009,-8539.282360382009,-8539.282360382009,-30657.248195754,-30657.248195754,-30657.248195754,-358.0915469757521,-358.0915469757521,-358.0915469757521,22476.057382347743,22476.057382347743,22476.057382347743,0.0,0.0,0.0,168.60769321736734
2025-06-17,9109.35241225638,-32944.03430879681,28512.508093870365,9109.35241225638,9109.35241225638,-10462.886289870346,-10462.886289870346,-10462.886289870346,-30657.248195754,-30657.248195754,-30657.248195754,-1794.1471434834843,-1794.1471434834843,-1794.1471434834843,21988.509049367138,21988.509049367138,21988.509049367138,0.0,0.0,0.0,-1353.533877613967
2025-06-18,9510.814770913383,-28114.95093290857,31923.424627650824,9510.814770913383,9510.814770913383,-8252.658450923078,-8252.658450923078,-8252.658450923078,-30657.248195754,-30657.248195754,-30657.248195754,920.8536630195115,920.8536630195115,920.8536630195115,21483.736081811414,21483.736081811414,21483.736081811414,0.0,0.0,0.0,1258.1563199903048
2025-06-19,9912.277129570384,-30373.023858924465,29229.364569278565,9912.277129570384,9912.277129570384,-11291.88819426869,-11291.88819426869,-11291.88819426869,-30657.248195754,-30657.248195754,-30657.248195754,-1600.4310368533484,-1600.4310368533484,-1600.4310368533484,20965.79103833866,20965.79103833866,20965.79103833866,0.0,0.0,0.0,-1379.6110646983052
2025-06-20,10313.739488227384,-22814.373735922105,37196.977709539664,10313.739488227384,10313.739488227384,-3576.1343244402383,-3576.1343244402383,-3576.1343244402383,-30657.248195754,-30657.248195754,-30657.248195754,6641.878134654923,6641.878134654923,6641.878134654923,20439.23573665884,20439.23573665884,20439.23573665884,0.0,0.0,0.0,6737.605163787146
2025-06-21,10715.201846884387,-33619.24591527264,27828.919785969356,10715.201846884387,10715.201846884387,-12651.645179295463,-12651.645179295463,-12651.645179295463,-30657.248195754,-30657.248195754,-30657.248195754,-1903.3792819008136,-1903.3792819008136,-1903.3792819008136,19908.98229835935,19908.98229835935,19908.98229835935,0.0,0.0,0.0,-1936.443332411076
2025-06-22,11116.66420554139,-29679.442309739803,26729.867826377584,11116.66420554139,11116.66420554139,-13183.808745957198,-13183.808745957198,-13183.808745957198,-30657.248195754,-30657.248195754,-30657.248195754,-1906.6827884328143,-1906.6827884328143,-1906.6827884328143,19380.122238229615,19380.122238229615,19380.122238229615,0.0,0.0,0.0,-2067.1445404158076
2025-06-23,11518.126564198394,-30862.392691104546,26868.959979979623,11518.126564198394,11518.126564198394,-12157.590397922038,-12157.590397922038,-12157.590397922038,-30657.248195754,-30657.248195754,-30657.248195754,-358.09154699024845,-358.09154699024845,-358.09154699024845,18857.749344822212,18857.749344822212,18857.749344822212,0.0,0.0,0.0,-639.4638337236447
2025-06-24,11919.588922855393,-31415.71281013152,27846.58026460569,11919.588922855393,11919.588922855393,-14104.613039334887,-14104.613039334887,-14104.613039334887,-30657.248195754,-30657.248195754,-30657.248195754,-1794.1471434887326,-1794.1471434887326,-1794.1471434887326,18346.78229990785,18346.78229990785,18346.78229990785,0.0,0.0,0.0,-2185.0241164794934
2025-06-25,12321.051266208231,-30813.104278434992,30171.327649828345,12321.051266208231,12321.051266208231,-11884.601545062622,-11884.601545062622,-11884.601545062622,-30657.248195754,-30657.248195754,-30657.248195754,920.8536630334961,920.8536630334961,920.8536630334961,17851.792987657886,17851.792987657886,17851.792987657886,0.0,0.0,0.0,436.44972114560915
2025-06-26,12722.513609561069,-31724.244255787315,27011.385620624216,12722.513609561069,12722.513609561069,-14880.832981992447,-14880.832981992447,-14880.832981992447,-30657.248195754,-30657.248195754,-30657.248195754,-1600.4310368686222,-1600.4310368686222,-1600.4310368686222,17376.846250630177,17376.846250630177,17376.846250630177,0.0,0.0,0.0,-2158.3193724313787
2025-06-27,13123.975952913908,-22903.948721495814,34880.15243407825,13123.975952913908,13123.975952913908,-7090.013595949467,-7090.013595949467,-7090.013595949467,-30657.248195754,-30657.248195754,-30657.248195754,6641.878134645524,6641.878134645524,6641.878134645524,16925.35646515901,16925.35646515901,16925.35646515901,0.0,0.0,0.0,6033.962356964441
2025-06-28,13525.438296266746,-31871.583630880366,26899.936450683366,13525.438296266746,13525.438296266746,-16060.661730547357,-16060.661730547357,-16060.661730547357,-30657.248195754,-30657.248195754,-30657.248195754,-1903.379281916382,-1903.379281916382,-1903.379281916382,16499.965747123028,16499.965747123028,16499.965747123028,0.0,0.0,0.0,-2535.2234342806114
2025-06-29,13926.900639619584,-30494.78206990554,28600.79402291175,13926.900639619584,13926.900639619584,-16461.48310576843,-16461.48310576843,-16461.48310576843,-30657.248195754,-30657.248195754,-30657.248195754,-1906.682788417113,-1906.682788417113,-1906.682788417113,16102.447878402681,16102.447878402681,16102.447878402681,0.0,0.0,0.0,-2534.5824661488477
2025-06-30,14328.362982972421,-32070.15943839512,28553.19634790706,14328.362982972421,14328.362982972421,-15281.698553348919,-15281.698553348919,-15281.698553348919,-30657.248195754,-30657.248195754,-30657.248195754,-358.09154698355115,-358.09154698355115,-358.09154698355115,15733.64118938863,15733.64118938863,15733.64118938863,0.0,0.0,0.0,-953.3355703764973
2025-07-01,14729.825326325259,-32767.18001090407,28145.020784007174,14729.825326325259,14729.825326325259,-17057.982668030687,-17057.982668030687,-17057.982668030687,-30657.248195754,-30657.248195754,-30657.248195754,-1794.1471434696373,-1794.1471434696373,-1794.1471434696373,15393.41267119295,15393.41267119295,15393.41267119295,0.0,0.0,0.0,-2328.157341705428
2025-07-02,15131.287665625363,-31649.66695722481,31176.046319420217,15131.287665625363,15131.287665625363,-14655.739977315467,-14655.739977315467,-14655.739977315467,-30657.248195754,-30657.248195754,-30657.248195754,920.8536630250898,920.8536630250898,920.8536630250898,15080.654555413446,15080.654555413446,15080.654555413446,0.0,0.0,0.0,475.54768830989633
2025-07-03,15532.750004925469,-31039.961946485833,29213.641746870904,15532.750004925469,15532.750004925469,-17464.365709891274,-17464.365709891274,-17464.365709891274,-30657.248195754,-30657.248195754,-30657.248195754,-1600.4310368680442,-1600.4310368680442,-1600.4310368680442,14793.31352273077,14793.31352273077,14793.31352273077,0.0,0.0,0.0,-1931.615704965805
2025-07-04,15934.212344225572,-23090.446281302495,35064.77016386141,15934.212344225572,15934.212344225572,-9486.918440580177,-9486.918440580177,-9486.918440580177,-30657.248195754,-30657.248195754,-30657.248195754,6641.87813465059,6641.87813465059,6641.87813465059,14528.451620523234,14528.451620523234,14528.451620523234,0.0,0.0,0.0,6447.293903645395
2025-07-05,16335.674683525676,-32344.373967797284,29704.103502757647,16335.674683525676,16335.674683525676,-18278.29055862053,-18278.29055862053,-18278.29055862053,-30657.248195754,-30657.248195754,-30657.248195754,-1903.3792819167177,-1903.3792819167177,-1903.3792819167177,14282.336919050185,14282.336919050185,14282.336919050185,0.0,0.0,0.0,-1942.6158750948543
2025-07-06,16737.13702282578,-31172.704905204642,29853.43568896809,16737.13702282578,16737.13702282578,-18513.37003363126,-18513.37003363126,-18513.37003363126,-30657.248195754,-30657.248195754,-30657.248195754,-1906.6827884418412,-1906.6827884418412,-1906.6827884418412,14050.560950564579,14050.560950564579,14050.560950564579,0.0,0.0,0.0,-1776.2330108054812
2025-07-07,17138.599362125886,-30979.71671252531,32255.113142908023,17138.599362125886,17138.599362125886,-17187.160654628675,-17187.160654628675,-17187.160654628675,-30657.248195754,-30657.248195754,-30657.248195754,-358.0915469768543,-358.0915469768543,-358.0915469768543,13828.17908810218,13828.17908810218,13828.17908810218,0.0,0.0,0.0,-48.561292502789
2025-07-08,17540.06170142599,-32126.62763131316,28149.96906081869,17540.06170142599,17540.06170142599,-18841.52607968676,-18841.52607968676,-18841.52607968676,-30657.248195754,-30657.248195754,-30657.248195754,-1794.14714349286,-1794.14714349286,-1794.14714349286,13609.869259560102,13609.869259560102,13609.869259560102,0.0,0.0,0.0,-1301.4643782607673
2025-07-09,17941.524040726094,-28799.79457812054,31127.440270228155,17941.524040726094,17941.524040726094,-16346.290748815289,-16346.290748815289,-16346.290748815289,-30657.248195754,-30657.248195754,-30657.248195754,920.8536630166828,920.8536630166828,920.8536630166828,13390.103783922032,13390.103783922032,13390.103783922032,0.0,0.0,0.0,1595.2332919108048
2025-07-10,18342.9863490818,-31454.26899754338,29572.09660739866,18342.9863490818,18342.9863490818,-19094.350554095483,-19094.350554095483,-19094.350554095483,-30657.248195754,-30657.248195754,-30657.248195754,-1600.4310368630684,-1600.4310368630684,-1600.4310368630684,13163.328678521584,13163.328678521584,13163.328678521584,0.0,0.0,0.0,-751.3642050136841
2025-07-11,18744.448657437508,-21028.209885940374,36819.14723569434,18744.448657437508,18744.448657437508,-11091.225525942666,-11091.225525942666,-11091.225525942666,-30657.248195754,-30657.248195754,-30657.248195754,6641.878134648425,6641.878134648425,6641.878134648425,12924.144535162912,12924.144535162912,12924.144535162912,0.0,0.0,0.0,7653.223131494842
2025-07-12,19145.91096579321,-29028.3128829358,31025.539387630557,19145.91096579321,19145.91096579321,-19893.144472110613,-19893.144472110613,-19893.144472110613,-30657.248195754,-30657.248195754,-30657.248195754,-1903.3792819113396,-1903.3792819113396,-1903.3792819113396,12667.48300555473,12667.48300555473,12667.48300555473,0.0,0.0,0.0,-747.2335063174032
2025-07-13,19547.37327414891,-32343.766144864323,30607.800308257323,19547.37327414891,19547.37327414891,-20175.1579085757,-20175.1579085757,-20175.1579085757,-30657.248195754,-30657.248195754,-30657.248195754,-1906.6827884266268,-1906.6827884266268,-1906.6827884266268,12388.773075604926,12388.773075604926,12388.773075604926,0.0,0.0,0.0,-627.7846344267891
2025-07-14,19948.835582504616,-28853.159001467655,34355.4489012403,19948.835582504616,19948.835582504616,-18931.2481039941,-18931.2481039941,-18931.2481039941,-30657.248195754,-30657.248195754,-30657.248195754,-358.091546970157,-358.091546970157,-358.091546970157,12084.091638730059,12084.091638730059,12084.091638730059,0.0,0.0,0.0,1017.5874785105152
2025-07-15,20350.297890860318,-28480.648994774052,28645.76873392468,20350.297890860318,20350.297890860318,-20701.101949396212,-20701.101949396212,-20701.101949396212,-30657.248195754,-30657.248195754,-30657.248195754,-1794.1471434801333,-1794.1471434801333,-1794.1471434801333,11750.293389837921,11750.293389837921,11750.293389837921,0.0,0.0,0.0,-350.804058535894
2025-07-16,20751.76019921602,-28865.01647812626,32812.45195907219,20751.76019921602,20751.76019921602,-18351.278795604132,-18351.278795604132,-18351.278795604132,-30657.248195754,-30657.248195754,-30657.248195754,920.8536630194728,920.8536630194728,920.8536630194728,11385.115737130396,11385.115737130396,11385.115737130396,0.0,0.0,0.0,2400.481403611888
2025-07-17,21153.22250757172,-30665.682182404937,29851.67625675215,21153.22250757172,21153.22250757172,-21270.423986052945,-21270.423986052945,-21270.423986052945,-30657.248195754,-30657.248195754,-30657.248195754,-1600.4310368783417,-1600.4310368783417,-1600.4310368783417,10987.255246579398,10987.255246579398,10987.255246579398,0.0,0.0,0.0,-117.2014784812236
2025-07-18,21554.684816711862,-22587.589126785253,39040.58549743207,21554.684816711862,21554.684816711862,-13458.956994571437,-13458.956994571437,-13458.956994571437,-30657.248195754,-30657.248195754,-30657.248195754,6641.878134646258,6641.878134646258,6641.878134646258,10556.413066536305,10556.413066536305,10556.413066536305,0.0,0.0,0.0,8095.727822140425
2025-07-19,21956.147125851992,-34224.752510990904,29057.39530091588,21956.147125851992,21956.147125851992,-22467.319680080847,-22467.319680080847,-22467.319680080847,-30657.248195754,-30657.248195754,-30657.248195754,-1903.3792818964432,-1903.3792818964432,-1903.3792818964432,10093.307797569594,10093.307797569594,10093.307797569594,0.0,0.0,0.0,-511.172554228855
2025-07-20,22357.60943499214,-31059.667014195402,29486.409203477997,22357.60943499214,22357.60943499214,-22964.27564281791,-22964.27564281791,-22964.27564281791,-30657.248195754,-30657.248195754,-30657.248195754,-1906.6827884513552,-1906.6827884513552,-1906.6827884513552,9599.655341387446,9599.655341387446,9599.655341387446,0.0,0.0,0.0,-606.6662078257687
2025-07-21,22759.071744132278,-28947.441045094172,31244.02449220067,22759.071744132278,22759.071744132278,-21937.22339490542,-21937.22339490542,-21937.22339490542,-30657.248195754,-30657.248195754,-30657.248195754,-358.09154698465335,-358.09154698465335,-358.09154698465335,9078.116347833235,9078.116347833235,9078.116347833235,0.0,0.0,0.0,821.848349226857
2025-07-22,23160.53405327241,-30877.7668784338,29888.831557544985,23160.53405327241,23160.53405327241,-23919.182394384232,-23919.182394384232,-23919.182394384232,-30657.248195754,-30657.248195754,-30657.248195754,-1794.1471434853815,-1794.1471434853815,-1794.1471434853815,8532.212944855151,8532.212944855151,8532.212944855151,0.0,0.0,0.0,-758.6483411118206
2025-07-23,23561.99636241255,-26862.037696958334,31823.522472924076,23561.99636241255,23561.99636241255,-21770.177084963678,-21770.177084963678,-21770.177084963678,-30657.248195754,-30657.248195754,-30657.248195754,920.8536630097404,920.8536630097404,920.8536630097404,7966.217447780581,7966.217447780581,7966.217447780581,0.0,0.0,0.0,1791.8192774488707
2025-07-24,23963.458671552686,-31076.93933434812,29858.672175020314,23963.458671552686,23963.458671552686,-24872.662564330007,-24872.662564330007,-24872.662564330007,-30657.248195754,-30657.248195754,-30657.248195754,-1600.4310368733657,-1600.4310368733657,-1600.4310368733657,7385.01666829736,7385.01666829736,7385.01666829736,0.0,0.0,0.0,-909.203892777321
2025-07-25,24364.92098069282,-20487.708677176513,37818.66129949022,24364.92098069282,24364.92098069282,-17221.413811832394,-17221.413811832394,-17221.413811832394,-30657.248195754,-30657.248195754,-30657.248195754,6641.878134644092,6641.878134644092,6641.878134644092,6793.956249277514,6793.956249277514,6793.956249277514,0.0,0.0,0.0,7143.507168860426
2025-07-26,24766.383316293122,-30323.815148454065,29856.269182867967,24766.383316293122,24766.383316293122,-26361.957364672577,-26361.957364672577,-26361.957364672577,-30657.248195754,-30657.248195754,-30657.248195754,-1903.379281912011,-1903.379281912011,-1903.379281912011,6198.670112993434,6198.670112993434,6198.670112993434,0.0,0.0,0.0,-1595.5740483794543
2025-07-27,25167.84565189343,-31258.387648291744,26858.91106302496,25167.84565189343,25167.84565189343,-26959.03037957912,-26959.03037957912,-26959.03037957912,-30657.248195754,-30657.248195754,-30657.248195754,-1906.6827884356535,-1906.6827884356535,-1906.6827884356535,5604.900604610534,5604.900604610534,5604.900604610534,0.0,0.0,0.0,-1791.1847276856897
2025-07-28,25569.307987493732,-28146.401578332087,29431.855834046277,25569.307987493732,25569.307987493732,-25997.02451815924,-25997.02451815924,-25997.02451815924,-30657.248195754,-30657.248195754,-30657.248195754,-358.09154698826995,-358.09154698826995,-358.09154698826995,5018.31522458303,5018.31522458303,5018.31522458303,0.0,0.0,0.0,-427.7165306655079
2025-07-29,25970.770323094035,-31905.737715585725,28143.23378384555,25970.770323094035,25970.770323094035,-28007.069378158012,-28007.069378158012,-28007.069378158012,-30657.248195754,-30657.248195754,-30657.248195754,-1794.14714349063,-1794.14714349063,-1794.14714349063,4444.325961086618,4444.325961086618,4444.325961086618,0.0,0.0,0.0,-2036.299055063977
2025-07-30,26372.23265869434,-27546.639512750924,30896.18963708281,26372.23265869434,26372.23265869434,-25848.4773790392,-25848.4773790392,-25848.4773790392,-30657.248195754,-30657.248195754,-30657.248195754,920.853663034921,920.853663034921,920.853663034921,3887.9171536798813,3887.9171536798813,3887.9171536798813,0.0,0.0,0.0,523.7552796551427
2025-07-31,26773.694994294638,-29928.955148542504,28726.386512646095,26773.694994294638,26773.694994294638,-28904.191689212097,-28904.191689212097,-28904.191689212097,-30657.248195754,-30657.248195754,-30657.248195754,-1600.4310368727881,-1600.4310368727881,-1600.4310368727881,3353.4875434146907,3353.4875434146907,3353.4875434146907,0.0,0.0,0.0,-2130.4966949174595
2025-08-01,27175.157329894944,-23257.835452485448,36583.01983516313,27175.157329894944,27175.157329894944,-21170.65835917763,-21170.65835917763,-21170.65835917763,-30657.248195754,-30657.248195754,-30657.248195754,6641.87813464916,6641.87813464916,6641.87813464916,2844.7117019272137,2844.7117019272137,2844.7117019272137,0.0,0.0,0.0,6004.498970717315
2025-08-02,27576.619665495255,-34609.621300193234,28820.70162851944,27576.619665495255,27576.619665495255,-30196.202080772222,-30196.202080772222,-30196.202080772222,-30657.248195754,-30657.248195754,-30657.248195754,-1903.3792819123469,-1903.3792819123469,-1903.3792819123469,2364.425396894131,2364.425396894131,2364.425396894131,0.0,0.0,0.0,-2619.5824152769674
2025-08-03,27978.081999921917,-34312.033243828344,27436.45024646494,27978.081999921917,27978.081999921917,-30649.392319340976,-30649.392319340976,-30649.392319340976,-30657.248195754,-30657.248195754,-30657.248195754,-1906.6827884199517,-1906.6827884199517,-1906.6827884199517,1914.538664832976,1914.538664832976,1914.538664832976,0.0,0.0,0.0,-2671.310319419059
2025-08-04,28379.54433434859,-29600.408593946875,28351.539076061297,28379.54433434859,28379.54433434859,-29519.360293553345,-29519.360293553345,-29519.360293553345,-30657.248195754,-30657.248195754,-30657.248195754,-358.09154700276616,-358.09154700276616,-358.09154700276616,1495.9794492034237,1495.9794492034237,1495.9794492034237,0.0,0.0,0.0,-1139.815959204756
2025-08-05,28781.00666877525,-33683.067296484536,28690.787263757695,28781.00666877525,28781.00666877525,-31342.72568643446,-31342.72568643446,-31342.72568643446,-30657.248195754,-30657.248195754,-30657.248195754,-1794.1471434958785,-1794.1471434958785,-1794.1471434958785,1108.6696528154207,1108.6696528154207,1108.6696528154207,0.0,0.0,0.0,-2561.7190176592085
2025-08-06,29182.46900320193,-29603.79639101027,29582.08249601691,29182.46900320193,29182.46900320193,-28984.86015173052,-28984.86015173052,-28984.86015173052,-30657.248195754,-30657.248195754,-30657.248195754,920.853663026515,920.853663026515,920.853663026515,751.5343809969648,751.5343809969648,751.5343809969648,0.0,0.0,0.0,197.60885147141016
2025-08-07,29583.9313376286,-30359.79351186309,26533.718588977896,29583.9313376286,29583.9313376286,-31835.13518120845,-31835.13518120845,-31835.13518120845,-30657.248195754,-30657.248195754,-30657.248195754,-1600.4310368678123,-1600.4310368678123,-1600.4310368678123,422.544051413358,422.544051413358,422.544051413358,0.0,0.0,0.0,-2251.2038435798495
2025-08-08,29985.393672055263,-25151.168096855377,36472.4128817982,29985.393672055263,29985.393672055263,-23896.582107250568,-23896.582107250568,-23896.582107250568,-30657.248195754,-30657.248195754,-30657.248195754,6641.8781346498545,6641.8781346498545,6641.8781346498545,118.78795385357806,118.78795385357806,118.78795385357806,0.0,0.0,0.0,6088.811564804695
2025-08-09,30386.85600648192,-32903.167045200345,29179.833912126636,30386.85600648192,30386.85600648192,-32724.0506825259,-32724.0506825259,-32724.0506825259,-30657.248195754,-30657.248195754,-30657.248195754,-1903.3792819126822,-1903.3792819126822,-1903.3792819126822,-163.42320485922136,-163.42320485922136,-163.42320485922136,0.0,0.0,0.0,-2337.1946760439787
2025-08-10,30788.31836260785,-34077.26601975154,28716.137254730987,30788.31836260785,30788.31836260785,-32992.36018919164,-32992.36018919164,-32992.36018919164,-30657.248195754,-30657.248195754,-30657.248195754,-1906.6827884446802,-1906.6827884446802,-1906.6827884446802,-428.4292049929558,-428.4292049929558,-428.4292049929558,0.0,0.0,0.0,-2204.0418265837907
2025-08-11,31189.78071873378,-30007.297517547646,30110.137925828636,31189.78071873378,31189.78071873378,-31696.410701669014,-31696.410701669014,-31696.410701669014,-30657.248195754,-30657.248195754,-30657.248195754,-358.09154697487514,-358.09154697487514,-358.09154697487514,-681.0709589401395,-681.0709589401395,-681.0709589401395,0.0,0.0,0.0,-506.6299829352356
2025-08-12,31591.243074859696,-32422.855382368605,27618.49833071785,31591.243074859696,31591.243074859696,-33377.920245969704,-33377.920245969704,-33377.920245969704,-30657.248195754,-30657.248195754,-30657.248195754,-1794.147143483152,-1794.147143483152,-1794.147143483152,-926.5249067325574,-926.5249067325574,-926.5249067325574,0.0,0.0,0.0,-1786.6771711100082
2025-08-13,31992.705430985625,-30142.72524582908,32435.386860528117,31992.705430985625,31992.705430985625,-30906.521257382155,-30906.521257382155,-30906.521257382155,-30657.248195754,-30657.248195754,-30657.248195754,920.8536630279785,920.8536630279785,920.8536630279785,-1170.1267246561324,-1170.1267246561324,-1170.1267246561324,0.0,0.0,0.0,1086.1841736034694
2025-08-14,32394.167787111553,-30907.97745345712,28965.04059837368,32394.167787111553,32394.167787111553,-33674.86951151813,-33674.86951151813,-33674.86951151813,-30657.248195754,-30657.248195754,-30657.248195754,-1600.431036862836,-1600.431036862836,-1600.431036862836,-1417.1902789012977,-1417.1902789012977,-1417.1902789012977,0.0,0.0,0.0,-1280.7017244065792
2025-08-15,32795.63014323748,-24667.95864931288,35808.66033845242,32795.63014323748,32795.63014323748,-25688.197990350727,-25688.197990350727,-25688.197990350727,-30657.248195754,-30657.248195754,-30657.248195754,6641.878134654921,6641.878134654921,6641.878134654921,-1672.827929251649,-1672.827929251649,-1672.827929251649,0.0,0.0,0.0,7107.432152886755
2025-08-16,33197.092499363396,-31115.269357088044,28637.2520262469,33197.092499363396,33197.092499363396,-34502.40573458895,-34502.40573458895,-34502.40573458895,-30657.248195754,-30657.248195754,-30657.248195754,-1903.3792818920726,-1903.3792818920726,-1903.3792818920726,-1941.7782569428755,-1941.7782569428755,-1941.7782569428755,0.0,0.0,0.0,-1305.3132352255561
2025-08-17,33598.554855489325,-33381.199054892546,26525.422631478134,33598.554855489325,33598.554855489325,-34792.178041572326,-34792.178041572326,-34792.178041572326,-30657.248195754,-30657.248195754,-30657.248195754,-1906.6827884289785,-1906.6827884289785,-1906.6827884289785,-2228.2470573893506,-2228.2470573893506,-2228.2470573893506,0.0,0.0,0.0,-1193.6231860830012
2025-08-18,34000.01721425345,-29665.162851987192,30407.88818205499,34000.01721425345,34000.01721425345,-33551.106750294304,-33551.106750294304,-33551.106750294304,-30657.248195754,-30657.248195754,-30657.248195754,-358.09154698937186,-358.09154698937186,-358.09154698937186,-2535.767007550935,-2535.767007550935,-2535.767007550935,0.0,0.0,0.0,448.910463959146
