ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2025-09-28,50459.97393324964,-33041.72249342266,29770.78990695403,50459.97393324964,50459.97393324964,-52239.75914106496,-52239.75914106496,-52239.75914106496,-30657.248195754,-30657.248195754,-30657.248195754,-1906.682788416115,-1906.682788416115,-1906.682788416115,-19675.828156894848,-19675.828156894848,-19675.828156894848,0.0,0.0,0.0,-1779.7852078153228
2025-09-29,50861.436306654294,-30597.15666431674,28446.525137303943,50861.436306654294,50861.436306654294,-51280.9503857315,-51280.9503857315,-51280.9503857315,-30657.248195754,-30657.248195754,-30657.248195754,-358.091546980696,-358.091546980696,-358.091546980696,-20265.610642996806,-20265.610642996806,-20265.610642996806,0.0,0.0,0.0,-419.5140790772057
2025-09-30,51262.89868005894,-32762.640171622854,28529.79408783184,51262.89868005894,51262.89868005894,-53308.79669715109,-53308.79669715109,-53308.79669715109,-30657.248195754,-30657.248195754,-30657.248195754,-1794.1471434712014,-1794.1471434712014,-1794.1471434712014,-20857.401357925894,-20857.401357925894,-20857.401357925894,0.0,0.0,0.0,-2045.8980170921495
2025-10-01,51664.36105346359,-28553.86542649731,30513.801194290074,51664.36105346359,51664.36105346359,-51180.526034275485,-51180.526034275485,-51180.526034275485,-30657.248195754,-30657.248195754,-30657.248195754,920.8536630237863,920.8536630237863,920.8536630237863,-21444.131501545275,-21444.131501545275,-21444.131501545275,0.0,0.0,0.0,483.8350191881036
2025-10-02,52065.82342686824,-35423.0491286488,27696.96756957115,52065.82342686824,52065.82342686824,-54276.27625733722,-54276.27625733722,-54276.27625733722,-30657.248195754,-30657.248195754,-30657.248195754,-1600.4310368592494,-1600.4310368592494,-1600.4310368592494,-22018.597024723975,-22018.597024723975,-22018.597024723975,0.0,0.0,0.0,-2210.452830468974
2025-10-03,52467.28580027289,-24979.82235711746,37255.290646360445,52467.28580027289,52467.28580027289,-46589.08330162977,-46589.08330162977,-46589.08330162977,-30657.248195754,-30657.248195754,-30657.248195754,6641.878134649854,6641.878134649854,6641.878134649854,-22573.713240525623,-22573.713240525623,-22573.713240525623,0.0,0.0,0.0,5878.202498643121
2025-10-04,52868.74817086261,-32662.145921157324,27026.272264793333,52868.74817086261,52868.74817086261,-55663.401422788585,-55663.401422788585,-55663.401422788585,-30657.248195754,-30657.248195754,-30657.248195754,-1903.3792819039409,-1903.3792819039409,-1903.3792819039409,-23102.773945130644,-23102.773945130644,-23102.773945130644,0.0,0.0,0.0,-2794.653251925978
2025-10-05,53270.21054145233,-32404.843494186793,25268.582016154956,53270.21054145233,53270.21054145233,-56163.63713546816,-56163.63713546816,-56163.63713546816,-30657.248195754,-30657.248195754,-30657.248195754,-1906.6827884408438,-1906.6827884408438,-1906.6827884408438,-23599.70615127332,-23599.70615127332,-23599.70615127332,0.0,0.0,0.0,-2893.4265940158293
2025-10-06,53671.67291204205,-31440.796748722703,29005.039654483513,53671.67291204205,53671.67291204205,-55074.65115122636,-55074.65115122636,-55074.65115122636,-30657.248195754,-30657.248195754,-30657.248195754,-358.0915469843121,-358.0915469843121,-358.0915469843121,-24059.31140848805,-24059.31140848805,-24059.31140848805,0.0,0.0,0.0,-1402.978239184311
2025-10-07,54073.13528263175,-32062.50958091006,27668.608581791595,54073.13528263175,54073.13528263175,-56928.88019255601,-56928.88019255601,-56928.88019255601,-30657.248195754,-30657.248195754,-30657.248195754,-1794.1471434944244,-1794.1471434944244,-1794.1471434944244,-24477.484853307586,-24477.484853307586,-24477.484853307586,0.0,0.0,0.0,-2855.7449099242585
2025-10-08,54474.59765322147,-31815.539302623667,30776.484234917538,54474.59765322147,54474.59765322147,-54587.79813331508,-54587.79813331508,-54587.79813331508,-30657.248195754,-30657.248195754,-30657.248195754,920.8536630265761,920.8536630265761,920.8536630265761,-24851.403600587655,-24851.403600587655,-24851.403600587655,0.0,0.0,0.0,-113.20048009361199
2025-10-09,54876.06002381119,-31852.705131892915,25477.054595237383,54876.06002381119,54876.06002381119,-57437.356080312085,-57437.356080312085,-57437.356080312085,-30657.248195754,-30657.248195754,-30657.248195754,-1600.431036874523,-1600.431036874523,-1600.431036874523,-25179.676847683564,-25179.676847683564,-25179.676847683564,0.0,0.0,0.0,-2561.296056500898
2025-10-10,55277.52239440091,-25627.314683800785,36216.469570233174,55277.52239440091,55277.52239440091,-49477.821160242216,-49477.821160242216,-49477.821160242216,-30657.248195754,-30657.248195754,-30657.248195754,6641.878134647686,6641.878134647686,6641.878134647686,-25462.4510991359,-25462.4510991359,-25462.4510991359,0.0,0.0,0.0,5799.701234158696
2025-10-11,55678.98476499062,-32084.209110353502,29447.366409057577,55678.98476499062,55678.98476499062,-58262.09268340283,-58262.09268340283,-58262.09268340283,-30657.248195754,-30657.248195754,-30657.248195754,-1903.3792819195096,-1903.3792819195096,-1903.3792819195096,-25701.465205729317,-25701.465205729317,-25701.465205729317,0.0,0.0,0.0,-2583.1079184122063
2025-10-12,56080.44711703304,-32752.087581182037,27399.474227323684,56080.44711703304,56080.44711703304,-58463.9823967676,-58463.9823967676,-58463.9823967676,-30657.248195754,-30657.248195754,-30657.248195754,-1906.6827884256288,-1906.6827884256288,-1906.6827884256288,-25900.051412587967,-25900.051412587967,-25900.051412587967,0.0,0.0,0.0,-2383.535279734555
2025-10-13,56481.90946907548,-32493.64570471907,29438.92658646613,56481.90946907548,56481.90946907548,-57078.42002827374,-57078.42002827374,-57078.42002827374,-30657.248195754,-30657.248195754,-30657.248195754,-358.0915469776151,-358.0915469776151,-358.0915469776151,-26063.08028554212,-26063.08028554212,-26063.08028554212,0.0,0.0,0.0,-596.5105591982574
2025-10-14,56883.3718211179,-31605.221544138836,28768.19256043889,56883.3718211179,56883.3718211179,-58648.24452197723,-58648.24452197723,-58648.24452197723,-30657.248195754,-30657.248195754,-30657.248195754,-1794.147143481698,-1794.147143481698,-1794.147143481698,-26196.849182741527,-26196.849182741527,-26196.849182741527,0.0,0.0,0.0,-1764.8727008593269
2025-10-15,57284.83417316033,-28634.993255442925,29519.98729316752,57284.83417316033,57284.83417316033,-56045.310339903495,-56045.310339903495,-56045.310339903495,-30657.248195754,-30657.248195754,-30657.248195754,920.8536630181696,920.8536630181696,920.8536630181696,-26308.915807167665,-26308.915807167665,-26308.915807167665,0.0,0.0,0.0,1239.5238332568333
2025-10-16,57686.296525202764,-28691.34582437522,28678.63520816432,57686.296525202764,57686.296525202764,-58665.559488385166,-58665.559488385166,-58665.559488385166,-30657.248195754,-30657.248195754,-30657.248195754,-1600.431036871746,-1600.431036871746,-1600.431036871746,-26407.880255759424,-26407.880255759424,-26407.880255759424,0.0,0.0,0.0,-979.262963182402
2025-10-17,58087.758877245185,-24141.96586632748,39938.26986287224,58087.758877245185,58087.758877245185,-50518.49087496186,-50518.49087496186,-50518.49087496186,-30657.248195754,-30657.248195754,-30657.248195754,6641.878134648382,6641.878134648382,6641.878134648382,-26503.120813856243,-26503.120813856243,-26503.120813856243,0.0,0.0,0.0,7569.268002283323
2025-10-18,58489.22122928762,-29601.186012573886,28685.861631485324,58489.22122928762,58489.22122928762,-59165.11794676206,-59165.11794676206,-59165.11794676206,-30657.248195754,-30657.248195754,-30657.248195754,-1903.3792819046125,-1903.3792819046125,-1903.3792819046125,-26604.49046910344,-26604.49046910344,-26604.49046910344,0.0,0.0,0.0,-675.8967174744394
2025-10-19,58890.68358133004,-29929.338865201204,31541.34588671698,58890.68358133004,58890.68358133004,-59285.913663226034,-59285.913663226034,-59285.913663226034,-30657.248195754,-30657.248195754,-30657.248195754,-1906.6827884301422,-1906.6827884301422,-1906.6827884301422,-26721.982679041892,-26721.982679041892,-26721.982679041892,0.0,0.0,0.0,-395.23008189599204
2025-10-20,59292.145960803464,-29789.04143379058,31564.122387336156,59292.145960803464,59292.145960803464,-57880.71600888345,-57880.71600888345,-57880.71600888345,-30657.248195754,-30657.248195754,-30657.248195754,-358.0915469921115,-358.0915469921115,-358.0915469921115,-26865.37626613734,-26865.37626613734,-26865.37626613734,0.0,0.0,0.0,1411.429951920014
2025-10-21,59693.60834027686,-27600.275904358354,31559.18190805865,59693.60834027686,59693.60834027686,-59495.26572420319,-59495.26572420319,-59495.26572420319,-30657.248195754,-30657.248195754,-30657.248195754,-1794.1471434869466,-1794.1471434869466,-1794.1471434869466,-27043.870384962243,-27043.870384962243,-27043.870384962243,0.0,0.0,0.0,198.3426160736708
2025-10-22,60095.07071975027,-26633.389114879705,33694.398073025724,60095.07071975027,60095.07071975027,-57002.1157975554,-57002.1157975554,-57002.1157975554,-30657.248195754,-30657.248195754,-30657.248195754,920.8536630097633,920.8536630097633,920.8536630097633,-27265.72126481116,-27265.72126481116,-27265.72126481116,0.0,0.0,0.0,3092.954922194869
2025-10-23,60496.53309922368,-30491.587312368927,29133.634271802624,60496.53309922368,60496.53309922368,-59795.57207767255,-59795.57207767255,-59795.57207767255,-30657.248195754,-30657.248195754,-30657.248195754,-1600.43103686677,-1600.43103686677,-1600.43103686677,-27537.89284505178,-27537.89284505178,-27537.89284505178,0.0,0.0,0.0,700.9610215511275
2025-10-24,60897.9954786971,-22301.249115757586,37692.8953095518,60897.9954786971,60897.9954786971,-51881.10352563928,-51881.10352563928,-51881.10352563928,-30657.248195754,-30657.248195754,-30657.248195754,6641.878134646216,6641.878134646216,6641.878134646216,-27865.733464531495,-27865.733464531495,-27865.733464531495,0.0,0.0,0.0,9016.89195305782
2025-10-25,61299.45785817051,-29006.860336438152,30991.127704355542,61299.45785817051,61299.45785817051,-60813.31790595418,-60813.31790595418,-60813.31790595418,-30657.248195754,-30657.248195754,-30657.248195754,-1903.3792819201808,-1903.3792819201808,-1903.3792819201808,-28252.69042827999,-28252.69042827999,-28252.69042827999,0.0,0.0,0.0,486.1399522163265
2025-10-26,61700.920237643906,-28290.388673858186,28987.2290580475,61700.920237643906,61700.920237643906,-61264.00453580398,-61264.00453580398,-61264.00453580398,-30657.248195754,-30657.248195754,-30657.248195754,-1906.6827884346553,-1906.6827884346553,-1906.6827884346553,-28700.07355161533,-28700.07355161533,-28700.07355161533,0.0,0.0,0.0,436.91570183992735
2025-10-27,62102.38259434479,-27311.03519580927,33608.680313590965,62102.38259434479,62102.38259434479,-60222.21742677006,-60222.21742677006,-60222.21742677006,-30657.248195754,-30657.248195754,-30657.248195754,-358.0915469854145,-358.0915469854145,-358.0915469854145,-29206.877684030642,-29206.877684030642,-29206.877684030642,0.0,0.0,0.0,1880.165167574727
2025-10-28,62503.84495104567,-31739.512631320868,31210.414969415287,62503.84495104567,62503.84495104567,-62221.06810350702,-62221.06810350702,-62221.06810350702,-30657.248195754,-30657.248195754,-30657.248195754,-1794.1471434858254,-1794.1471434858254,-1794.1471434858254,-29769.672764267194,-29769.672764267194,-29769.672764267194,0.0,0.0,0.0,282.7768475386474
2025-10-29,62905.30730774657,-26551.29134518961,34234.6490999268,62905.30730774657,62905.30730774657,-60118.96271922855,-60118.96271922855,-60118.96271922855,-30657.248195754,-30657.248195754,-30657.248195754,920.8536630237479,920.8536630237479,920.8536630237479,-30382.56818649829,-30382.56818649829,-30382.56818649829,0.0,0.0,0.0,2786.344588518019
2025-10-30,63306.76966444745,-29097.88682879766,28606.898277401113,63306.76966444745,63306.76966444745,-63294.93544226952,-63294.93544226952,-63294.93544226952,-30657.248195754,-30657.248195754,-30657.248195754,-1600.4310368661925,-1600.4310368661925,-1600.4310368661925,-31037.256209649324,-31037.256209649324,-31037.256209649324,0.0,0.0,0.0,11.834222177931224
2025-10-31,63708.23202114833,-22020.655122870496,37831.874749034025,63708.23202114833,63708.23202114833,-55738.506931388125,-55738.506931388125,-55738.506931388125,-30657.248195754,-30657.248195754,-30657.248195754,6641.878134651282,6641.878134651282,6641.878134651282,-31723.13687028541,-31723.13687028541,-31723.13687028541,0.0,0.0,0.0,7969.725089760206
2025-11-01,64109.69437784921,-29264.973597034645,27918.484737323695,64109.69437784921,64109.69437784921,-64988.15190419639,-64988.15190419639,-64988.15190419639,-30657.248195754,-30657.248195754,-30657.248195754,-1903.3792819205166,-1903.3792819205166,-1903.3792819205166,-32427.52442652187,-32427.52442652187,-32427.52442652187,0.0,0.0,0.0,-878.4575263471779
2025-11-02,64511.15673455011,-30311.925570410098,28152.536413464197,64511.15673455011,64511.15673455011,-65699.86381782187,-65699.86381782187,-65699.86381782187,-30657.248195754,-30657.248195754,-30657.248195754,-1906.6827884396562,-1906.6827884396562,-1906.6827884396562,-33135.932833628205,-33135.932833628205,-33135.932833628205,0.0,0.0,0.0,-1188.7070832717582
2025-11-03,64912.61909125101,-28658.235408543635,30878.471143218787,64912.61909125101,64912.61909125101,-64847.77494808015,-64847.77494808015,-64847.77494808015,-30657.248195754,-30657.248195754,-30657.248195754,-358.0915469999107,-358.0915469999107,-358.0915469999107,-33832.43520532624,-33832.43520532624,-33832.43520532624,0.0,0.0,0.0,64.84414317085611
2025-11-04,65314.08144883697,-32413.37430972901,30902.107837164913,65314.08144883697,65314.08144883697,-66951.48506242775,-66951.48506242775,-66951.48506242775,-30657.248195754,-30657.248195754,-30657.248195754,-1794.1471434910738,-1794.1471434910738,-1794.1471434910738,-34500.089723182675,-34500.089723182675,-34500.089723182675,0.0,0.0,0.0,-1637.4036135907736
2025-11-05,65715.54380642297,-29424.479494363783,31079.82490745826,65715.54380642297,65715.54380642297,-64857.816630410445,-64857.816630410445,-64857.816630410445,-30657.248195754,-30657.248195754,-30657.248195754,920.8536630153416,920.8536630153416,920.8536630153416,-35121.42209767179,-35121.42209767179,-35121.42209767179,0.0,0.0,0.0,857.7271760125222
2025-11-06,66117.00616400894,-32312.871644984833,27900.060837680958,66117.00616400894,66117.00616400894,-67936.63176455746,-67936.63176455746,-67936.63176455746,-30657.248195754,-30657.248195754,-30657.248195754,-1600.4310368612164,-1600.4310368612164,-1600.4310368612164,-35678.952531942254,-35678.952531942254,-35678.952531942254,0.0,0.0,0.0,-1819.6256005485193
2025-11-07,66518.46852159494,-24006.18100047044,36853.88326906679,66518.46852159494,66518.46852159494,-60171.123326365465,-60171.123326365465,-60171.123326365465,-30657.248195754,-30657.248195754,-30657.248195754,6641.878134649117,6641.878134649117,6641.878134649117,-36155.75326526059,-36155.75326526059,-36155.75326526059,0.0,0.0,0.0,6347.345195229478
2025-11-08,66919.93087918092,-32516.430169821786,27325.842069615403,66919.93087918092,66919.93087918092,-69096.6487189301,-69096.6487189301,-69096.6487189301,-30657.248195754,-30657.248195754,-30657.248195754,-1903.379281899906,-1903.379281899906,-1903.379281899906,-36536.021241276205,-36536.021241276205,-36536.021241276205,0.0,0.0,0.0,-2176.7178397491807
2025-11-09,67321.39323676689,-32408.9976333537,28525.632512170403,67321.39323676689,67321.39323676689,-69369.58029867976,-69369.58029867976,-69369.58029867976,-30657.248195754,-30657.248195754,-30657.248195754,-1906.682788444169,-1906.682788444169,-1906.682788444169,-36805.6493144816,-36805.6493144816,-36805.6493144816,0.0,0.0,0.0,-2048.187061912875
2025-11-10,67722.85559435288,-29405.312429466336,29245.09209651914,67722.85559435288,67722.85559435288,-67968.11846432254,-67968.11846432254,-67968.11846432254,-30657.248195754,-30657.248195754,-30657.248195754,-358.0915469720202,-358.0915469720202,-358.0915469720202,-36952.77872159652,-36952.77872159652,-36952.77872159652,0.0,0.0,0.0,-245.2628699696652
2025-11-11,68124.31795193887,-31080.711806989446,25567.646045791756,68124.31795193887,68124.31795193887,-69419.71067953612,-69419.71067953612,-69419.71067953612,-30657.248195754,-30657.248195754,-30657.248195754,-1794.1471434783468,-1794.1471434783468,-1794.1471434783468,-36968.31534030378,-36968.31534030378,-36968.31534030378,0.0,0.0,0.0,-1295.3927275972528
2025-11-12,68525.78032711393,-27004.70411808481,30582.276444585612,68525.78032711393,68525.78032711393,-66582.78708806164,-66582.78708806164,-66582.78708806164,-30657.248195754,-30657.248195754,-30657.248195754,920.853663028001,920.853663028001,920.853663028001,-36846.39255533564,-36846.39255533564,-36846.39255533564,0.0,0.0,0.0,1942.9932390522881
2025-11-13,68927.24270228898,-30049.327095575736,30207.32748318938,68927.24270228898,68927.24270228898,-68842.44359447653,-68842.44359447653,-68842.44359447653,-30657.248195754,-30657.248195754,-30657.248195754,-1600.43103687649,-1600.43103687649,-1600.43103687649,-36584.764361846035,-36584.764361846035,-36584.764361846035,0.0,0.0,0.0,84.79910781244689
2025-11-14,69328.70507746402,-20121.206846717458,37897.41782635664,69328.70507746402,69328.70507746402,-60200.48371084336,-60200.48371084336,-60200.48371084336,-30657.248195754,-30657.248195754,-30657.248195754,6641.878134654183,6641.878134654183,6641.878134654183,-36185.11364974354,-36185.11364974354,-36185.11364974354,0.0,0.0,0.0,9128.221366620666
2025-11-15,69730.16745263907,-29105.399995043274,31395.053244104118,69730.16745263907,69730.16745263907,-68213.88988876289,-68213.88988876289,-68213.88988876289,-30657.248195754,-30657.248195754,-30657.248195754,-1903.3792819002417,-1903.3792819002417,-1903.3792819002417,-35653.26241110864,-35653.26241110864,-35653.26241110864,0.0,0.0,0.0,1516.2775638761814
2025-11-16,70131.62982781412,-27826.661706578252,32449.340202684656,70131.62982781412,70131.62982781412,-67563.20384246329,-67563.20384246329,-67563.20384246329,-30657.248195754,-30657.248195754,-30657.248195754,-1906.6827884486825,-1906.6827884486825,-1906.6827884486825,-34999.27285826059,-34999.27285826059,-34999.27285826059,0.0,0.0,0.0,2568.4259853508265
2025-11-17,70533.09220298917,-23868.571975960014,35314.53163710392,70533.09220298917,70533.09220298917,-65252.77082780199,-65252.77082780199,-65252.77082780199,-30657.248195754,-30657.248195754,-30657.248195754,-358.0915469865167,-358.0915469865167,-358.0915469865167,-34237.431085061464,-34237.431085061464,-34237.431085061464,0.0,0.0,0.0,5280.3213751871735
2025-11-18,70934.55457816421,-23764.665019353157,38173.13424635,70934.55457816421,70934.55457816421,-65837.50322387484,-65837.50322387484,-65837.50322387484,-30657.248195754,-30657.248195754,-30657.248195754,-1794.1471434835948,-1794.1471434835948,-1794.1471434835948,-33386.10788463724,-33386.10788463724,-33386.10788463724,0.0,0.0,0.0,5097.051354289375
2025-11-19,71336.01695333926,-18921.734293252306,38877.08204802756,71336.01695333926,71336.01695333926,-62203.88911342068,-62203.88911342068,-62203.88911342068,-30657.248195754,-30657.248195754,-30657.248195754,920.8536630195946,920.8536630195946,920.8536630195946,-32467.494580686263,-32467.494580686263,-32467.494580686263,0.0,0.0,0.0,9132.127839918583
2025-11-20,71737.47932851431,-21534.784712923778,35683.43294382608,71737.47932851431,71737.47932851431,-63764.89438554385,-63764.89438554385,-63764.89438554385,-30657.248195754,-30657.248195754,-30657.248195754,-1600.431036873713,-1600.431036873713,-1600.431036873713,-31507.215152916124,-31507.215152916124,-31507.215152916124,0.0,0.0,0.0,7972.584942970461
2025-11-21,72138.94170368937,-13971.624072853767,48577.29597076248,72138.94170368937,72138.94170368937,-54549.18951133856,-54549.18951133856,-54549.18951133856,-30657.248195754,-30657.248195754,-30657.248195754,6641.878134644785,6641.878134644785,6641.878134644785,-30533.81945022934,-30533.81945022934,-30533.81945022934,0.0,0.0,0.0,17589.75219235081
2025-11-22,72540.4040788644,-17802.848986290144,41173.48509860899,72540.4040788644,72540.4040788644,-62138.79326953593,-62138.79326953593,-62138.79326953593,-30657.248195754,-30657.248195754,-30657.248195754,-1903.3792819005776,-1903.3792819005776,-1903.3792819005776,-29578.165791881347,-29578.165791881347,-29578.165791881347,0.0,0.0,0.0,10401.610809328478
2025-11-23,72941.86645403947,-18663.133810982083,41771.06388026516,72941.86645403947,72941.86645403947,-61236.63564395778,-61236.63564395778,-61236.63564395778,-30657.248195754,-30657.248195754,-30657.248195754,-1906.682788432981,-1906.682788432981,-1906.682788432981,-28672.704659770792,-28672.704659770792,-28672.704659770792,0.0,0.0,0.0,11705.230810081688
2025-11-24,73343.3288292145,-12112.944834059279,45533.44707462382,73343.3288292145,73343.3288292145,-58866.01812879167,-58866.01812879167,-58866.01812879167,-30657.248195754,-30657.248195754,-30657.248195754,-358.0915469901327,-358.0915469901327,-358.0915469901327,-27850.678386047544,-27850.678386047544,-27850.678386047544,0.0,0.0,0.0,14477.31070042283
2025-11-25,73744.79120438956,-14276.971991974313,44948.97596996328,73744.79120438956,73744.79120438956,-59596.649983931384,-59596.649983931384,-59596.649983931384,-30657.248195754,-30657.248195754,-30657.248195754,-1794.1471434708687,-1794.1471434708687,-1794.1471434708687,-27145.254644706518,-27145.254644706518,-27145.254644706518,0.0,0.0,0.0,14148.14122045818
2025-11-26,74146.2535795646,-12329.802661233713,46793.84892612149,74146.2535795646,74146.2535795646,-56325.00860808164,-56325.00860808164,-56325.00860808164,-30657.248195754,-30657.248195754,-30657.248195754,920.8536630223838,920.8536630223838,920.8536630223838,-26588.614075350026,-26588.614075350026,-26588.614075350026,0.0,0.0,0.0,17821.244971482956
2025-11-27,74547.71595473966,-13328.642125549857,45223.67465953198,74547.71595473966,74547.71595473966,-58468.69365258385,-58468.69365258385,-58468.69365258385,-30657.248195754,-30657.248195754,-30657.248195754,-1600.4310368709364,-1600.4310368709364,-1600.4310368709364,-26211.014419958912,-26211.014419958912,-26211.014419958912,0.0,0.0,0.0,16079.022302155812
2025-11-28,74949.1783299147,-5992.382440533504,57869.75056827969,74949.1783299147,74949.1783299147,-50055.225131568026,-50055.225131568026,-50055.225131568026,-30657.248195754,-30657.248195754,-30657.248195754,6641.878134649852,6641.878134649852,6641.878134649852,-26039.855070463876,-26039.855070463876,-26039.855070463876,0.0,0.0,0.0,24893.95319834668
2025-11-29,75350.64070508975,-15035.325136076592,46146.89938648455,75350.64070508975,75350.64070508975,-58659.39432565827,-58659.39432565827,-58659.39432565827,-30657.248195754,-30657.248195754,-30657.248195754,-1903.3792818799677,-1903.3792818799677,-1903.3792818799677,-26098.7668480243,-26098.7668480243,-26098.7668480243,0.0,0.0,0.0,16691.246379431483
2025-11-30,75752.1030802648,-15302.147758395717,44231.852863473825,75752.1030802648,75752.1030802648,-58970.68310707353,-58970.68310707353,-58970.68310707353,-30657.248195754,-30657.248195754,-30657.248195754,-1906.6827884172787,-1906.6827884172787,-1906.6827884172787,-26406.752122902246,-26406.752122902246,-26406.752122902246,0.0,0.0,0.0,16781.419973191274
2025-12-01,76153.56545543985,-12062.610758861574,47659.61693304707,76153.56545543985,76153.56545543985,-57992.7397518471,-57992.7397518471,-57992.7397518471,-30657.248195754,-30657.248195754,-30657.248195754,-358.0915469834356,-358.0915469834356,-358.0915469834356,-26977.400009109657,-26977.400009109657,-26977.400009109657,0.0,0.0,0.0,18160.825703592753
2025-12-02,76555.0278306149,-11438.682170346092,45879.11569864978,76555.0278306149,76555.0278306149,-60269.5956627182,-60269.5956627182,-60269.5956627182,-30657.248195754,-30657.248195754,-30657.248195754,-1794.147143494092,-1794.147143494092,-1794.147143494092,-27818.20032347012,-27818.20032347012,-27818.20032347012,0.0,0.0,0.0,16285.432167896695
2025-12-03,76956.49020578995,-11858.979985954793,47472.97811265449,76956.49020578995,76956.49020578995,-58666.37282496908,-58666.37282496908,-58666.37282496908,-30657.248195754,-30657.248195754,-30657.248195754,920.8536630251733,920.8536630251733,920.8536630251733,-28929.978292240256,-28929.978292240256,-28929.978292240256,0.0,0.0,0.0,18290.117380820862
2025-12-04,77357.952580965,-14273.913897637542,48286.13792715202,77357.952580965,77357.952580965,-62564.14888062586,-62564.14888062586,-62564.14888062586,-30657.248195754,-30657.248195754,-30657.248195754,-1600.4310368659603,-1600.4310368659603,-1600.4310368659603,-30306.4696480059,-30306.4696480059,-30306.4696480059,0.0,0.0,0.0,14793.803700339136
2025-12-05,77759.41495614004,-7416.206045590988,52496.12131654479,77759.41495614004,77759.41495614004,-55949.422890819245,-55949.422890819245,-55949.422890819245,-30657.248195754,-30657.248195754,-30657.248195754,6641.8781346505475,6641.8781346505475,6641.8781346505475,-31934.05282971579,-31934.05282971579,-31934.05282971579,0.0,0.0,0.0,21809.992065320796
2025-12-06,78160.87733131509,-18991.451723538066,42536.84405251921,78160.87733131509,78160.87733131509,-66352.27901953156,-66352.27901953156,-66352.27901953156,-30657.248195754,-30657.248195754,-30657.248195754,-1903.379281895536,-1903.379281895536,-1903.379281895536,-33791.65154188202,-33791.65154188202,-33791.65154188202,0.0,0.0,0.0,11808.598311783528
2025-12-07,78562.33970649015,-22508.875913557524,42094.153603641484,78562.33970649015,78562.33970649015,-68414.74800611137,-68414.74800611137,-68414.74800611137,-30657.248195754,-30657.248195754,-30657.248195754,-1906.6827884217926,-1906.6827884217926,-1906.6827884217926,-35850.81702193558,-35850.81702193558,-35850.81702193558,0.0,0.0,0.0,10147.591700378776
2025-12-08,78963.80208166518,-18957.341158034942,39656.44421053144,78963.80208166518,78963.80208166518,-69091.33484190088,-69091.33484190088,-69091.33484190088,-30657.248195754,-30657.248195754,-30657.248195754,-358.0915469767384,-358.0915469767384,-358.0915469767384,-38075.99509917014,-38075.99509917014,-38075.99509917014,0.0,0.0,0.0,9872.4672397643
2025-12-09,79365.26445684025,-23759.612524514112,36541.81029408068,79365.26445684025,79365.26445684025,-72876.37394644055,-72876.37394644055,-72876.37394644055,-30657.248195754,-30657.248195754,-30657.248195754,-1794.1471434929708,-1794.1471434929708,-1794.1471434929708,-40424.97860719359,-40424.97860719359,-40424.97860719359,0.0,0.0,0.0,6488.890510399695
2025-12-10,79766.72683201528,-22586.64435871224,36155.6030123028,79766.72683201528,79766.72683201528,-72585.93557910137,-72585.93557910137,-72585.93557910137,-30657.248195754,-30657.248195754,-30657.248195754,920.8536630266368,920.8536630266368,920.8536630266368,-42849.54104637401,-42849.54104637401,-42849.54104637401,0.0,0.0,0.0,7180.791252913914
2025-12-11,80168.18920719034,-26135.321551748817,31887.896976429736,80168.18920719034,80168.18920719034,-77553.92193375023,-77553.92193375023,-77553.92193375023,-30657.248195754,-30657.248195754,-30657.248195754,-1600.431036860984,-1600.431036860984,-1600.431036860984,-45296.242701135234,-45296.242701135234,-45296.242701135234,0.0,0.0,0.0,2614.267273440113
2025-12-12,80569.65158236538,-21773.470621289664,39235.32224251391,80569.65158236538,80569.65158236538,-71722.7658821177,-71722.7658821177,-71722.7658821177,-30657.248195754,-30657.248195754,-30657.248195754,6641.878134648381,6641.878134648381,6641.878134648381,-47707.39582101208,-47707.39582101208,-47707.39582101208,0.0,0.0,0.0,8846.885700247673
2025-12-13,80971.11395754044,-30144.594589824726,29795.229091338057,80971.11395754044,80971.11395754044,-82582.79857256844,-82582.79857256844,-82582.79857256844,-30657.248195754,-30657.248195754,-30657.248195754,-1903.379281880639,-1903.379281880639,-1903.379281880639,-50022.17109493381,-50022.17109493381,-50022.17109493381,0.0,0.0,0.0,-1611.6846150280035
2025-12-14,81372.57633271547,-36042.59769157104,26289.07563461739,81372.57633271547,81372.57633271547,-84741.75458776328,-84741.75458776328,-84741.75458776328,-30657.248195754,-30657.248195754,-30657.248195754,-1906.6827884263057,-1906.6827884263057,-1906.6827884263057,-52177.82360358298,-52177.82360358298,-52177.82360358298,0.0,0.0,0.0,-3369.178255047809
2025-12-15,81774.03870789053,-34604.47636167432,27085.62239715937,81774.03870789053,81774.03870789053,-85126.35257940815,-85126.35257940815,-85126.35257940815,-30657.248195754,-30657.248195754,-30657.248195754,-358.09154699123513,-358.09154699123513,-358.09154699123513,-54111.01283666291,-54111.01283666291,-54111.01283666291,0.0,0.0,0.0,-3352.3138715176174
